QUERY_HASH,EXECUTION_COUNT,QUERY_STRING
"4c3c6d9bd8a2091e",2,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1993-08-01'      AND o_orderdate < '1993-11-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"f27e19dc8c403e8f",1,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%pending%requests%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"6cb6d54beeff1622",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#52' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 8 AND l_quantity      <= 8 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#11' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 13 AND l_quantity <= 13 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#21' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 28 AND l_quantity <= 28 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"f16984c46aa94970",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-01'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"df58c685a959c044",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1994-04-01' AND l_shipdate < '1994-05-01';"
"4b37ed37cf98bfac",1,"SELECT c_custkey, c_name, SUM(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address,      c_phone, c_comment      FROM customer, orders, lineitem, nation      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND o_orderdate >= '1993-05-01'      AND o_orderdate < '1993-08-01' AND l_returnflag = 'R' AND c_nationkey = n_nationkey      GROUP BY c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment      ORDER BY revenue DESC LIMIT 20;"
"c2b1ab1624cdc91c",1,"SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) as revenue      FROM customer, orders, lineitem, supplier, nation, region      WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND l_suppkey = s_suppkey AND c_nationkey = s_nationkey      AND s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'EUROPE' AND o_orderdate >= '1995-01-01'      AND o_orderdate < '1996-01-01'      GROUP BY n_name      ORDER BY revenue DESC;"
"7c90cd3a1b165fad",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#41' AND p_container = 'SM CASE' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"8f1f30dfee59c323",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1996-07-01' AND l_shipdate < '1996-08-01';"
"2f761954933ef04",1,"SELECT ps_partkey, SUM(ps_supplycost * ps_availqty) as value FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'CHINA'      GROUP BY ps_partkey having SUM(ps_supplycost * ps_availqty) > (      SELECT SUM(ps_supplycost * ps_availqty) * 0.000100 FROM partsupp, supplier, nation      WHERE ps_suppkey = s_suppkey AND s_nationkey = n_nationkey AND n_name = 'CHINA') ORDER BY value DESC;"
"dab074f4f1f6b006",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1997-04-01' AND l_shipdate < '1997-05-01';"
"a23672782a2a93af",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1993-07-01' AND l_shipdate < '1993-08-01';"
"cc8ca2d4264204b1",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue0      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue0) ORDER BY s_suppkey;"
"427ab8920fc0e9f0",1,"DROP VIEW revenue0;"
"d801ddf77893abef",1,"create view revenue1 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1993-01-01'      AND l_shipdate < '1993-04-01' GROUP BY l_suppkey;"
"21810eadacd14054",1,"SELECT nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%dark%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"9ba244c4795319f2",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue1      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue1) ORDER BY s_suppkey;"
"4639176fea028558",1,"DROP VIEW revenue1;"
"909500ae2ee65d1f",1,"SELECT o_orderpriority, count(*) as order_count FROM orders WHERE o_orderdate >= '1995-03-01' AND    o_orderdate < '1995-06-01' AND exists (    SELECT * FROM lineitem WHERE l_orderkey = o_orderkey AND l_commitdate < l_receiptdate)    GROUP BY o_orderpriority ORDER BY o_orderpriority;"
"c3dc446bd771f9e5",1,"create view revenue2 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1994-03-01'      AND l_shipdate < '1994-06-01' GROUP BY l_suppkey;"
"129f61e2f3ecf0ef",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue2      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue2) ORDER BY s_suppkey;"
"dbd83f57b52f1255",1,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment       FROM part, supplier, partsupp, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND p_size = 46 AND p_type like '%NICKEL' AND       s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST' AND       ps_supplycost = (SELECT min(ps_supplycost) FROM partsupp, supplier, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND s_nationkey = n_nationkey       AND n_regionkey = r_regionkey AND r_name = 'MIDDLE EAST') ORDER BY s_acctbal DESC, n_name, s_name, p_partkey LIMIT 100;"
"a6887314ba57e85c",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#31'      AND p_type not like 'SMALL ANODIZED%' AND p_size in (20, 30, 26, 35, 7, 14, 29, 10)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"522ef8893e703a3a",1,"SELECT sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1994-01-01' AND l_shipdate < '1995-01-01'      AND l_discount BETWEEN 0.030000 - 0.01 AND 0.030000 + 0.01001 AND l_quantity < 24;"
"239bb106372cd9ad",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1993-05-01' AND l_shipdate < '1993-06-01';"
"ba9c6d2e5864a45b",1,"DROP VIEW revenue2;"
"a44a3d6989b5b76a",3,"SELECT c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%special%requests%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"ab8e3343baeab48e",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#25' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 8 AND l_quantity      <= 8 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#53' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#55' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 25 AND l_quantity <= 25 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"d20017ba7688ddc",1,"create view revenue6 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1993-01-01'      AND l_shipdate < '1993-04-01' GROUP BY l_suppkey;"
"33d198b26945d669",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue3      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue3) ORDER BY s_suppkey;"
"1490f35af3823041",1,"DROP VIEW revenue3;"
"554a5f5419b5d610",1,"SELECT sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01'      AND l_discount BETWEEN 0.060000 - 0.01 AND 0.060000 + 0.01001 AND l_quantity < 25;"
"d36270d37384a6e2",1,"create view revenue4 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1995-05-01'      AND l_shipdate < '1995-08-01' GROUP BY l_suppkey;"
"de539b0082efe7f2",1,"SELECT s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment       FROM part, supplier, partsupp, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND p_size = 20 AND p_type like '%STEEL' AND       s_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'EUROPE' AND       ps_supplycost = (SELECT min(ps_supplycost) FROM partsupp, supplier, nation, region       WHERE p_partkey = ps_partkey AND s_suppkey = ps_suppkey AND s_nationkey = n_nationkey       AND n_regionkey = r_regionkey AND r_name = 'EUROPE') ORDER BY s_acctbal DESC, n_name, s_name, p_partkey LIMIT 100;"
"a017e56c41caf215",1,"DROP VIEW revenue6;"
"f048d2943c79146a",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#31' AND p_container = 'LG PACK' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"3898d8ff5bfa1046",1,"SELECT l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-10-02'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"57c6aa73f60c3353",1,"create view revenue9 (supplier_no, total_revenue) as SELECT l_suppkey,      SUM(l_extendedprice * (1 - l_discount)) FROM lineitem WHERE l_shipdate >= '1994-03-01'      AND l_shipdate < '1994-06-01' GROUP BY l_suppkey;"
"cca164d8b97d6685",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue9      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue9) ORDER BY s_suppkey;"
"5236ac4960fec27e",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#43'      AND p_type not like 'PROMO ANODIZED%' AND p_size in (34, 14, 17, 50, 23, 13, 12, 18)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"cbd21a9ad8326118",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#32'      AND p_type not like 'LARGE PLATED%' AND p_size in (12, 31, 6, 25, 4, 2, 33, 43)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"76a116def48395a8",1,"SELECT s_suppkey, s_name, s_address, s_phone, total_revenue FROM supplier, revenue7      WHERE s_suppkey = supplier_no AND total_revenue = (SELECT max(total_revenue)      FROM revenue7) ORDER BY s_suppkey;"
"120596d9b01f7ec8",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#41'      AND p_type not like 'STANDARD ANODIZED%' AND p_size in (3, 36, 11, 39, 27, 24, 45, 32)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"31cede76d8935739",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#51'      AND p_type not like 'ECONOMY BURNISHED%' AND p_size in (33, 47, 46, 18, 9, 32, 16, 7)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"c99cd411c3101d8b",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#34'      AND p_type not like 'ECONOMY BURNISHED%' AND p_size in (1, 17, 21, 27, 41, 23, 14, 8)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"9f3c5fc752625649",1,"SELECT 100.00 * SUM(case when p_type like 'PROMO%' then l_extendedprice*(1-l_discount) else 0 end)      / SUM(l_extendedprice * (1 - l_discount)) as promo_revenue FROM lineitem, part WHERE l_partkey = p_partkey      AND l_shipdate >= '1998-01-01' AND l_shipdate < '1998-02-01';"
"53505cf709d3dbda",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#43'      AND p_type not like 'SMALL BURNISHED%' AND p_size in (41, 10, 40, 50, 22, 20, 14, 7)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"f2b5e28bd4c3992d",1,"SELECT l_shipmode, SUM(case when o_orderpriority ='1-URGENT' or o_orderpriority ='2-HIGH' then 1 else 0 end)      as high_line_count, SUM(case when o_orderpriority <> '1-URGENT' AND      o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count FROM orders, lineitem      WHERE o_orderkey = l_orderkey AND l_shipmode IN ('AIR', 'SHIP') AND l_commitdate < l_receiptdate      AND l_shipdate < l_commitdate AND l_receiptdate >= '1996-01-01' AND      l_receiptdate < '1997-01-01' GROUP BY l_shipmode ORDER BY l_shipmode;"
"32c23f6f991a064d",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#43' AND p_container = 'WRAP PKG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"140261541ac6b6ba",1,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'seashell%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ALGERIA' ORDER BY s_name;"
"a795bcf5e93582f1",3,"SELECT c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, SUM(l_quantity)      FROM customer, orders, lineitem WHERE o_orderkey in (SELECT l_orderkey FROM lineitem      GROUP BY l_orderkey having SUM(l_quantity) > 313) AND c_custkey = o_custkey AND o_orderkey = l_orderkey      GROUP BY c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice ORDER BY o_totalprice DESC, o_orderdate      LIMIT 100;"
"efe8810009ceeca4",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#22' AND p_container = 'JUMBO CASE' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"581025346a1e14fe",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#54' AND p_container = 'SM PACK' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"bc9c5b09f7327ee",1,"SELECT SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#24' AND p_container = 'SM PKG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"ca18c361736e9938",1,"SELECT o_year, SUM(case when nation = 'GERMANY' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'EUROPE' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'LARGE POLISHED TIN') as all_nations GROUP BY o_year ORDER BY o_year;"
"3534234c34669919",1,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'floral%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'IRAN' ORDER BY s_name;"
"550d82dfc9e49105",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#52' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 4 AND l_quantity      <= 4 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#21' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 15 AND l_quantity <= 15 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#42' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 26 AND l_quantity <= 26 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"3c13b8ba3d206f05",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#22' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 6 AND l_quantity      <= 6 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#33' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 18 AND l_quantity <= 18 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#45' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 29 AND l_quantity <= 29 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"a77f146ed65d1660",1,"SELECT s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'lawn%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ARGENTINA' ORDER BY s_name;"
"65e8223a5ee91fb8",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#43' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 3 AND l_quantity      <= 3 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#54' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 19 AND l_quantity <= 19 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#52' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"a61d21fbe175bdf5",1,"SELECT p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#33'      AND p_type not like 'PROMO PLATED%' AND p_size in (41, 33, 46, 6, 8, 27, 1, 17)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"af04794535660bfb",1,"SELECT SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#13' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 4 AND l_quantity      <= 4 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#25' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 14 AND l_quantity <= 14 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#54' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 29 AND l_quantity <= 29 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
