QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS
"5236ac4960fec27e"|"DATA"|"part"|"p_brand"|200000|192082|1165445|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"5236ac4960fec27e"|"REFERENCE"|"part"|"p_type"|192082|89961|2016236|"TableScan Impl: ColumnVsValue p_type >= 'PROMO ANODIZEE'"|200000|93595
"5236ac4960fec27e"|"DATA"|"part"|"p_brand"|200000|192082|1165445|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_size"|185534|29437|5869832|"TableScan Impl: ExpressionEvaluator (p_size) IN (12, 31, 6, 25, 4, 2, 33, 43)"|200000|31735
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|192052|51113|1444898|"TableScan Impl: ColumnVsValue p_type < 'LARGE PLATED'"|200000|53269
"cbd21a9ad8326118"|"DATA"|"part"|"p_brand"|200000|192052|967573|"TableScan Impl: ColumnVsValue p_brand != 'Brand#32'"|200000|192052
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|192052|134421|2190570|"TableScan Impl: ColumnVsValue p_type >= 'LARGE PLATEE'"|200000|139944
"cbd21a9ad8326118"|"DATA"|"part"|"p_brand"|200000|192052|967573|"TableScan Impl: ColumnVsValue p_brand != 'Brand#32'"|200000|192052
"cbd21a9ad8326118"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1549806|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_size"|185534|29437|5869832|"TableScan Impl: ExpressionEvaluator (p_size) IN (12, 31, 6, 25, 4, 2, 33, 43)"|200000|31735
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|192052|51113|1444898|"TableScan Impl: ColumnVsValue p_type < 'LARGE PLATED'"|200000|53269
"cbd21a9ad8326118"|"DATA"|"part"|"p_brand"|200000|192052|967573|"TableScan Impl: ColumnVsValue p_brand != 'Brand#32'"|200000|192052
"cbd21a9ad8326118"|"REFERENCE"|"part"|"p_type"|192052|134421|2190570|"TableScan Impl: ColumnVsValue p_type >= 'LARGE PLATEE'"|200000|139944
"cbd21a9ad8326118"|"DATA"|"part"|"p_brand"|200000|192052|967573|"TableScan Impl: ColumnVsValue p_brand != 'Brand#32'"|200000|192052
"76a116def48395a8"|"DATA"|"lineitem"|"l_shipdate"|6001215|229796|11880264|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|6001215|229796
"76a116def48395a8"|"DATA"|"lineitem"|"l_shipdate"|6001215|229796|11880264|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|6001215|229796
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_size"|185496|29535|6158086|"TableScan Impl: ExpressionEvaluator (p_size) IN (3, 36, 11, 39, 27, 24, 45, 32)"|200000|31859
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|191994|159909|1774500|"TableScan Impl: ColumnVsValue p_type < 'STANDARD ANODIZED'"|200000|166566
"120596d9b01f7ec8"|"DATA"|"part"|"p_brand"|200000|191994|896609|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"|200000|191994
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|191994|25587|998933|"TableScan Impl: ColumnVsValue p_type >= 'STANDARD ANODIZEE'"|200000|26643
"120596d9b01f7ec8"|"DATA"|"part"|"p_brand"|200000|191994|896609|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"|200000|191994
"120596d9b01f7ec8"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1522287|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_size"|185496|29535|6158086|"TableScan Impl: ExpressionEvaluator (p_size) IN (3, 36, 11, 39, 27, 24, 45, 32)"|200000|31859
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|191994|159909|1774500|"TableScan Impl: ColumnVsValue p_type < 'STANDARD ANODIZED'"|200000|166566
"120596d9b01f7ec8"|"DATA"|"part"|"p_brand"|200000|191994|896609|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"|200000|191994
"120596d9b01f7ec8"|"REFERENCE"|"part"|"p_type"|191994|25587|998933|"TableScan Impl: ColumnVsValue p_type >= 'STANDARD ANODIZEE'"|200000|26643
"120596d9b01f7ec8"|"DATA"|"part"|"p_brand"|200000|191994|896609|"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"|200000|191994
"31cede76d8935739"|"REFERENCE"|"part"|"p_size"|185705|29935|6023074|"TableScan Impl: ExpressionEvaluator (p_size) IN (33, 47, 46, 18, 9, 32, 16, 7)"|200000|32266
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|192080|12842|694546|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|200000|13419
"31cede76d8935739"|"DATA"|"part"|"p_brand"|200000|192080|1191567|"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"|200000|192080
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|192080|172863|1727494|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|200000|179947
"31cede76d8935739"|"DATA"|"part"|"p_brand"|200000|192080|1191567|"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"|200000|192080
"31cede76d8935739"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1519144|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"31cede76d8935739"|"REFERENCE"|"part"|"p_size"|185705|29935|6023074|"TableScan Impl: ExpressionEvaluator (p_size) IN (33, 47, 46, 18, 9, 32, 16, 7)"|200000|32266
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|192080|12842|694546|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|200000|13419
"31cede76d8935739"|"DATA"|"part"|"p_brand"|200000|192080|1191567|"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"|200000|192080
"31cede76d8935739"|"REFERENCE"|"part"|"p_type"|192080|172863|1727494|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|200000|179947
"31cede76d8935739"|"DATA"|"part"|"p_brand"|200000|192080|1191567|"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"|200000|192080
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_size"|185632|29567|5828344|"TableScan Impl: ExpressionEvaluator (p_size) IN (1, 17, 21, 27, 41, 23, 14, 8)"|200000|31886
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|191986|12911|678830|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|200000|13419
"c99cd411c3101d8b"|"DATA"|"part"|"p_brand"|200000|191986|830885|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"|200000|191986
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|191986|172721|1860689|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|200000|179947
"c99cd411c3101d8b"|"DATA"|"part"|"p_brand"|200000|191986|830885|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"|200000|191986
"c99cd411c3101d8b"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1519214|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_size"|185632|29567|5828344|"TableScan Impl: ExpressionEvaluator (p_size) IN (1, 17, 21, 27, 41, 23, 14, 8)"|200000|31886
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|191986|12911|678830|"TableScan Impl: ColumnVsValue p_type < 'ECONOMY BURNISHED'"|200000|13419
"c99cd411c3101d8b"|"DATA"|"part"|"p_brand"|200000|191986|830885|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"|200000|191986
"c99cd411c3101d8b"|"REFERENCE"|"part"|"p_type"|191986|172721|1860689|"TableScan Impl: ColumnVsValue p_type >= 'ECONOMY BURNISHEE'"|200000|179947
"c99cd411c3101d8b"|"DATA"|"part"|"p_brand"|200000|191986|830885|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"|200000|191986
"9f3c5fc752625649"|"DATA"|"lineitem"|"l_shipdate"|6001215|77733|10914927|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1998-01-01' AND '1998-02-01'"|6001215|77733
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_size"|185624|30055|5833652|"TableScan Impl: ExpressionEvaluator (p_size) IN (41, 10, 40, 50, 22, 20, 14, 7)"|200000|32355
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|192082|140633|1929557|"TableScan Impl: ColumnVsValue p_type < 'SMALL BURNISHED'"|200000|146468
"53505cf709d3dbda"|"DATA"|"part"|"p_brand"|200000|192082|874817|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|192082|44991|1428345|"TableScan Impl: ColumnVsValue p_type >= 'SMALL BURNISHEE'"|200000|46822
"53505cf709d3dbda"|"DATA"|"part"|"p_brand"|200000|192082|874817|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"53505cf709d3dbda"|"REFERENCE"|"supplier"|"s_comment"|10000|4|1586056|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|10000|4
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_size"|185624|30055|5833652|"TableScan Impl: ExpressionEvaluator (p_size) IN (41, 10, 40, 50, 22, 20, 14, 7)"|200000|32355
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|192082|140633|1929557|"TableScan Impl: ColumnVsValue p_type < 'SMALL BURNISHED'"|200000|146468
"53505cf709d3dbda"|"DATA"|"part"|"p_brand"|200000|192082|874817|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"53505cf709d3dbda"|"REFERENCE"|"part"|"p_type"|192082|44991|1428345|"TableScan Impl: ColumnVsValue p_type >= 'SMALL BURNISHEE'"|200000|46822
"53505cf709d3dbda"|"DATA"|"part"|"p_brand"|200000|192082|874817|"TableScan Impl: ColumnVsValue p_brand != 'Brand#43'"|200000|192082
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130474|6155222|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"f2b5e28bd4c3992d"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15631676|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130695|5335652|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"f2b5e28bd4c3992d"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15631676|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130474|6155222|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|6001215|858036
"f2b5e28bd4c3992d"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15631676|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"f2b5e28bd4c3992d"|"REFERENCE"|"lineitem"|"l_shipmode"|913018|130695|5335652|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"f2b5e28bd4c3992d"|"DATA"|"lineitem"|"l_receiptdate"|6001215|913018|15631676|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|6001215|913018
"32c23f6f991a064d"|"REFERENCE"|"part"|"p_brand"|4934|209|88215|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"|200000|7918
"32c23f6f991a064d"|"DATA"|"part"|"p_container"|200000|4934|340218|"TableScan Impl: ColumnVsValue p_container = 'WRAP PKG'"|200000|4934
"32c23f6f991a064d"|"REFERENCE"|"part"|"p_brand"|4934|209|88215|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"|200000|7918
"32c23f6f991a064d"|"DATA"|"part"|"p_container"|200000|4934|340218|"TableScan Impl: ColumnVsValue p_container = 'WRAP PKG'"|200000|4934
"32c23f6f991a064d"|"REFERENCE"|"part"|"p_brand"|4934|209|88215|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"|200000|7918
"32c23f6f991a064d"|"DATA"|"part"|"p_container"|200000|4934|340218|"TableScan Impl: ColumnVsValue p_container = 'WRAP PKG'"|200000|4934
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"140261541ac6b6ba"|"REFERENCE"|"nation"|"n_name"|25|1|28009|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"|25|1
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"140261541ac6b6ba"|"DATA"|"part"|"p_name"|200000|2235|604514|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'seashell' AND 'seashelm'"|200000|2235
"efe8810009ceeca4"|"REFERENCE"|"part"|"p_brand"|4972|192|88844|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"efe8810009ceeca4"|"DATA"|"part"|"p_container"|200000|4972|319195|"TableScan Impl: ColumnVsValue p_container = 'JUMBO CASE'"|200000|4972
"efe8810009ceeca4"|"REFERENCE"|"part"|"p_brand"|4972|192|88844|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"efe8810009ceeca4"|"DATA"|"part"|"p_container"|200000|4972|319195|"TableScan Impl: ColumnVsValue p_container = 'JUMBO CASE'"|200000|4972
"efe8810009ceeca4"|"REFERENCE"|"part"|"p_brand"|4972|192|88844|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|200000|7978
"efe8810009ceeca4"|"DATA"|"part"|"p_container"|200000|4972|319195|"TableScan Impl: ColumnVsValue p_container = 'JUMBO CASE'"|200000|4972
"581025346a1e14fe"|"REFERENCE"|"part"|"p_brand"|4993|190|92545|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"581025346a1e14fe"|"DATA"|"part"|"p_container"|200000|4993|315283|"TableScan Impl: ColumnVsValue p_container = 'SM PACK'"|200000|4993
"581025346a1e14fe"|"REFERENCE"|"part"|"p_brand"|4993|190|92545|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"581025346a1e14fe"|"DATA"|"part"|"p_container"|200000|4993|315283|"TableScan Impl: ColumnVsValue p_container = 'SM PACK'"|200000|4993
"581025346a1e14fe"|"REFERENCE"|"part"|"p_brand"|4993|190|92545|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"581025346a1e14fe"|"DATA"|"part"|"p_container"|200000|4993|315283|"TableScan Impl: ColumnVsValue p_container = 'SM PACK'"|200000|4993
"bc9c5b09f7327ee"|"REFERENCE"|"part"|"p_brand"|4992|176|91498|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"bc9c5b09f7327ee"|"DATA"|"part"|"p_container"|200000|4992|299080|"TableScan Impl: ColumnVsValue p_container = 'SM PKG'"|200000|4992
"bc9c5b09f7327ee"|"REFERENCE"|"part"|"p_brand"|4992|176|91498|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"bc9c5b09f7327ee"|"DATA"|"part"|"p_container"|200000|4992|299080|"TableScan Impl: ColumnVsValue p_container = 'SM PKG'"|200000|4992
"bc9c5b09f7327ee"|"REFERENCE"|"part"|"p_brand"|4992|176|91498|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"bc9c5b09f7327ee"|"DATA"|"part"|"p_container"|200000|4992|299080|"TableScan Impl: ColumnVsValue p_container = 'SM PKG'"|200000|4992
"ca18c361736e9938"|"DATA"|"region"|"r_name"|5|1|25563|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1
"ca18c361736e9938"|"REFERENCE"|"orders"|"o_orderdate"|35855|10931|1461801|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"|1500000|457263
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"REFERENCE"|"orders"|"o_orderdate"|35855|10931|1461801|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"|1500000|457263
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"ca18c361736e9938"|"DATA"|"part"|"p_type"|200000|1219|237405|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|200000|1219
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"3534234c34669919"|"REFERENCE"|"nation"|"n_name"|25|1|27240|"TableScan Impl: ColumnVsValue n_name = 'IRAN'"|25|1
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"3534234c34669919"|"DATA"|"part"|"p_name"|200000|2186|409854|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|200000|2186
"550d82dfc9e49105"|"REFERENCE"|"lineitem"|"l_shipmode"|13836|0|463845|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|777|70|43514|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|8158|777|975465|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|8158|639577|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|200000|8158
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|760|140|33247|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7991|760|833329|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7991|565541|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|200000|7991
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|855|246|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7908|855|809651|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7908|565192|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"|200000|7908
"550d82dfc9e49105"|"REFERENCE"|"lineitem"|"l_shipmode"|13836|2067|574970|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|777|70|43514|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|8158|777|975465|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|8158|639577|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|200000|8158
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|760|140|33247|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7991|760|833329|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7991|565541|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|200000|7991
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|855|246|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7908|855|809651|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7908|565192|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"|200000|7908
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|777|70|43514|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|8158|777|975465|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|8158|639577|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|200000|8158
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|760|140|33247|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7991|760|833329|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7991|565541|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|200000|7991
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|855|246|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7908|855|809651|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7908|565192|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"|200000|7908
"550d82dfc9e49105"|"REFERENCE"|"lineitem"|"l_shipmode"|13836|0|463845|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|777|70|43514|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|8158|777|975465|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|8158|639577|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|200000|8158
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|760|140|33247|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7991|760|833329|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7991|565541|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|200000|7991
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|855|246|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|7908|855|809651|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|200000|7908|565192|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"|200000|7908
"550d82dfc9e49105"|"REFERENCE"|"lineitem"|"l_shipmode"|13836|2067|574970|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
