QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS|SINGLE_RUNTIME_NS|OPERATOR_POINTER
"bc9c5b09f7327ee"|"DATA"|"part"|"p_container"|2000000|49993|2792293|"TableScan Impl: ColumnVsValue p_container = 'SM PKG'"|2000000|49993|2390191|"0x7f02de6b5670"
"ca18c361736e9938"|"DATA"|"region"|"r_name"|5|1|30174|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1|13969|"0x7f08b8804830"
"ca18c361736e9938"|"DATA"|"part"|"p_type"|2000000|13252|2317551|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED TIN'"|2000000|13252|2765611|"0x7f08b8804590"
"3534234c34669919"|"DATA"|"part"|"p_name"|2000000|21783|3926518|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'floral' AND 'floram'"|2000000|21783|2716720|"0x7f08fe2b4bd0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|8026|775|286297|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|5350044|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|80260|8026|8989775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|194408132|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|2000000|80260|5202739|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|2000000|80260|2911589|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|8048|1632|271071|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7792200|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|80094|8048|8369265|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|197378741|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|2000000|80094|5021420|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|2000000|80094|2885886|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_size"|8154|2477|286368|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|10236032|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_container"|79652|8154|8158191|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|193092169|"0x7f08fe2388f0"
"550d82dfc9e49105"|"REFERENCE"|"part"|"p_brand"|2000000|79652|4981957|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"|2000000|79652|2895525|"0x7f08fe2388f0"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_size"|8014|790|285390|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|4967359|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_container"|79669|8014|8897508|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|192344679|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_brand"|2000000|79669|5164463|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|2000000|79669|6683678|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_size"|8090|1555|268767|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7525948|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_container"|80508|8090|8469005|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|197646250|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_brand"|2000000|80508|5059136|"TableScan Impl: ColumnVsValue p_brand = 'Brand#33'"|2000000|80508|2904744|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_size"|7959|2363|276938|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|9881496|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_container"|80126|7959|8104270|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|193478066|"0x7f0903f81d90"
"3c13b8ba3d206f05"|"REFERENCE"|"part"|"p_brand"|2000000|80126|4962120|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|2000000|80126|2858647|"0x7f0903f81d90"
"a77f146ed65d1660"|"DATA"|"part"|"p_name"|2000000|21493|3824194|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'lawn' AND 'lawo'"|2000000|21493|3534264|"0x7f08fe2b3510"
"a77f146ed65d1660"|"DATA"|"nation"|"n_name"|25|1|37856|"TableScan Impl: ColumnVsValue n_name = 'ARGENTINA'"|25|1|13899|"0x7f08fe2b37b0"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|8071|809|274843|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|4987126|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|80123|8071|9016176|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|195257386|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|2000000|80123|5224042|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"|2000000|80123|2936245|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|8159|1578|377866|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7592721|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|79959|8159|8429543|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|197458156|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|2000000|79959|5012060|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|2000000|79959|2884210|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_size"|7876|2325|274913|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|10003166|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_container"|79669|7876|8055099|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|192715211|"0x7f0903f7f470"
"8dc3fd52eb6d3c3d"|"REFERENCE"|"part"|"p_brand"|2000000|79669|5004726|"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"|2000000|79669|2887352|"0x7f0903f7f470"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_size"|7909|754|285459|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|4944450|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_container"|80170|7909|8765570|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|192248711|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_brand"|2000000|80170|5151193|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"|2000000|80170|2877644|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_size"|8100|1683|283714|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7547181|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_container"|79878|8100|8477037|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|198691910|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_brand"|2000000|79878|5128423|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|2000000|79878|2876527|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_size"|7945|2424|285529|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|9921587|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_container"|80260|7945|8225872|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|194467012|"0x7f09020a42d0"
"65e8223a5ee91fb8"|"REFERENCE"|"part"|"p_brand"|2000000|80260|4986217|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|2000000|80260|2884699|"0x7f09020a42d0"
"a61d21fbe175bdf5"|"REFERENCE"|"part"|"p_size"|1855440|297275|61007107|"TableScan Impl: ExpressionEvaluator (p_size) IN (41, 33, 46, 6, 8, 27, 1, 17)"|2000000|320131|33368940|"0x7f0905311970"
"a61d21fbe175bdf5"|"REFERENCE"|"part"|"p_type"|1919492|1152634|19328340|"TableScan Impl: ColumnVsValue p_type < 'PROMO PLATED'"|2000000|1200947|12725404|"0x7f0905311970"
"a61d21fbe175bdf5"|"DATA"|"part"|"p_brand"|2000000|1919492|9244084|"TableScan Impl: ColumnVsValue p_brand != 'Brand#33'"|2000000|1919492|8915668|"0x7f0905311970"
"a61d21fbe175bdf5"|"REFERENCE"|"part"|"p_type"|1919492|702806|16530041|"TableScan Impl: ColumnVsValue p_type >= 'PROMO PLATEE'"|2000000|732351|10535950|"0x7f0905311970"
"a61d21fbe175bdf5"|"REFERENCE"|"supplier"|"s_comment"|100000|56|6113457|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"|100000|56|5993113|"0x7f02de6b28f0"
"af04794535660bfb"|"REFERENCE"|"part"|"p_size"|8078|826|307251|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|5191773|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_container"|80013|8078|9141201|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|194061347|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_brand"|2000000|80013|5241852|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"|2000000|80013|3130416|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_size"|8135|1618|277288|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7726335|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_container"|79721|8135|8391057|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|198438510|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_brand"|2000000|79721|5042862|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|2000000|79721|2857459|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_size"|8051|2385|284761|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|10168562|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_container"|79878|8051|8100290|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|194888322|"0x7f09020a6e90"
"af04794535660bfb"|"REFERENCE"|"part"|"p_brand"|2000000|79878|5017578|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|2000000|79878|2865422|"0x7f09020a6e90"
